epoch,versal,aie,sysmon_max,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1786330707.40,32.281,30.570,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5012,1.4988,1.8000,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,-1.3744,4.7271,0.1126,0.0752,0.1673,0.3658,1.5328,0.1102,0.1431,0.0126,0.0249,0.5496,1.1662,-0.0000,0.1845,0.1699,0.0022,7.9695
1786330708.40,32.179,30.812,34.070,0.8025,0.8087,0.7988,0.8013,0.7988,0.8000,1.5025,1.5000,1.8013,1.7975,3.3150,1.2000,1.1000,0.0050,0.8788,1.2025,1.4950,-2.3834,4.7352,0.1150,0.0753,0.1669,0.3672,1.5235,0.1110,0.1441,0.0135,0.0249,0.5514,1.1633,-0.0000,0.1867,0.1714,0.0030,6.9690
1786330709.40,32.453,30.609,34.070,0.8037,0.8113,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3138,1.2000,1.1000,0.0025,0.8788,1.2038,1.4950,-1.3262,4.7418,0.1130,0.0756,0.1669,0.3550,1.5356,0.1094,0.1441,0.0126,0.0232,0.5454,1.1638,-0.0000,0.1878,0.1730,0.0030,8.0240
1786330710.40,32.093,30.992,34.070,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7975,3.3150,1.2012,1.1000,0.0037,0.8788,1.2012,1.4938,-1.9290,4.7223,0.1116,0.0749,0.1665,0.3702,1.5265,0.1109,0.1441,0.0126,0.0249,0.5526,1.1643,0.0000,0.1878,0.1727,0.0030,7.4160
1786330711.40,32.523,30.515,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4925,-1.5408,4.7231,0.1154,0.0752,0.1669,0.3666,1.5378,0.1110,0.1432,0.0126,0.0232,0.5460,1.1657,-0.0000,0.1889,0.1714,0.0030,7.8091
1786330712.40,32.171,30.679,34.070,0.8025,0.8100,0.7988,0.8000,0.7975,0.8013,1.5025,1.4988,1.8013,1.7975,3.3125,1.1987,1.1013,0.0025,0.8788,1.2038,1.4950,-1.4926,4.7385,0.1142,0.0752,0.1667,0.3650,1.5288,0.1109,0.1450,0.0135,0.0265,0.5454,1.1657,0.0000,0.1867,0.1700,0.0030,7.8625
1786330713.40,32.437,30.656,34.070,0.8025,0.8100,0.7988,0.8000,0.7988,0.8000,1.5025,1.4988,1.8013,1.7963,3.3163,1.2000,1.1000,0.0037,0.8775,1.2038,1.4938,-1.6371,4.7264,0.1114,0.0752,0.1665,0.3648,1.5273,0.1102,0.1441,0.0135,0.0249,0.5472,1.1649,-0.0000,0.1843,0.1700,0.0030,7.6965
1786330714.40,32.296,30.742,34.070,0.8037,0.8087,0.8000,0.7988,0.7988,0.8013,1.5012,1.4988,1.8013,1.7963,3.3150,1.2000,1.1025,0.0037,0.8775,1.2025,1.4938,-1.3985,4.7231,0.1136,0.0751,0.1669,0.3582,1.5275,0.1109,0.1432,0.0135,0.0249,0.5460,1.1675,-0.0000,0.1865,0.1714,0.0030,7.9327
1786330715.40,32.226,30.710,34.070,0.8037,0.8087,0.7988,0.8013,0.8000,0.8000,1.5025,1.5012,1.8000,1.7950,3.3150,1.2000,1.1000,0.0037,0.8775,1.2038,1.4925,-1.9531,4.7150,0.1150,0.0757,0.1672,0.3696,1.5273,0.1111,0.1431,0.0117,0.0232,0.5448,1.1649,-0.0000,0.1865,0.1715,0.0030,7.3765
1786330716.40,32.203,30.937,34.070,0.8037,0.8100,0.7988,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0050,0.8775,1.2025,1.4950,-2.1701,4.7223,0.1134,0.0749,0.1661,0.3682,1.5393,0.1094,0.1432,0.0117,0.0232,0.5526,1.1662,-0.0000,0.1876,0.1714,0.0037,7.1831
1786330717.40,32.195,30.882,34.070,0.8050,0.8100,0.7988,0.8013,0.7988,0.8000,1.5025,1.4988,1.8013,1.7975,3.3138,1.2000,1.1000,0.0037,0.8775,1.2025,1.4938,-1.5939,4.7223,0.1130,0.0753,0.1673,0.3644,1.5273,0.1117,0.1432,0.0126,0.0215,0.5460,1.1643,-0.0000,0.1865,0.1714,0.0022,7.7352
1786330718.40,32.125,31.101,34.070,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1013,0.0050,0.8788,1.2025,1.4950,-1.8808,4.7271,0.1128,0.0753,0.1665,0.3618,1.5378,0.1095,0.1440,0.0126,0.0232,0.5490,1.1662,-0.0000,0.1878,0.1699,0.0022,7.4650
1786330719.40,32.304,30.687,34.070,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.1987,1.1025,0.0025,0.8788,1.2012,1.4938,-1.6397,4.7264,0.1132,0.0753,0.1669,0.3654,1.5265,0.1103,0.1441,0.0135,0.0232,0.5460,1.1675,-0.0000,0.1878,0.1682,0.0037,7.6984
1786330720.40,32.585,30.515,34.070,0.8037,0.8087,0.8000,0.8013,0.7988,0.8000,1.5025,1.4988,1.8013,1.7975,3.3138,1.1987,1.1013,0.0025,0.8775,1.2025,1.4950,-1.6638,4.7271,0.1140,0.0749,0.1669,0.3700,1.5303,0.1102,0.1441,0.0117,0.0232,0.5460,1.1657,-0.0000,0.1865,0.1714,0.0030,7.6812
1786330721.40,32.460,30.898,34.070,0.8037,0.8100,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1025,0.0037,0.8788,1.2025,1.4938,-1.3503,4.7264,0.1166,0.0752,0.1665,0.3662,1.5258,0.1110,0.1441,0.0126,0.0232,0.5460,1.1675,-0.0000,0.1856,0.1714,0.0030,7.9908
1786330722.40,32.234,30.804,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8000,1.7963,3.3138,1.2025,1.1013,0.0025,0.8788,1.2038,1.4938,-1.5432,4.7191,0.1146,0.0752,0.1677,0.3660,1.5348,0.1095,0.1431,0.0126,0.0232,0.5471,1.1662,-0.0000,0.1878,0.1700,0.0030,7.7968
1786330723.40,32.453,30.796,34.070,0.8050,0.8100,0.7988,0.8013,0.7975,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,-1.6905,4.7385,0.1138,0.0757,0.1663,0.5224,1.5371,0.1110,0.1450,0.0126,0.0232,0.7418,1.1662,-0.0000,0.1878,0.1714,0.0030,8.0252
1786330724.40,32.414,30.859,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5012,1.5012,1.8025,1.7963,3.3138,1.2000,1.1000,0.0037,0.8788,1.2025,1.4938,-2.1460,4.7231,0.1142,0.0753,0.1665,0.3718,1.5275,0.1103,0.1442,0.0126,0.0232,0.5490,1.1655,-0.0000,0.1867,0.1699,0.0030,7.1968
1786330725.40,32.164,30.734,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8000,1.5012,1.5000,1.8013,1.7975,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4950,-1.5914,4.7271,0.1130,0.0757,0.1665,0.3684,1.5365,0.1110,0.1432,0.0117,0.0232,0.5466,1.1668,-0.0000,0.1867,0.1715,0.0030,7.7596
1786330726.40,32.312,30.796,34.070,0.8037,0.8087,0.7988,0.8013,0.7975,0.8013,1.5025,1.5000,1.7988,1.7975,3.3125,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.9531,4.7191,0.1142,0.0753,0.1671,0.3670,1.5288,0.1110,0.1430,0.0117,0.0248,0.5454,1.1657,-0.0000,0.1865,0.1714,0.0030,7.3807
1786330727.40,32.125,31.281,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8000,1.5025,1.5000,1.8000,1.7950,3.3138,1.2000,1.1000,0.0037,0.8788,1.2025,1.4938,-1.3744,4.7312,0.1144,0.0748,0.1669,0.3724,1.5303,0.1088,0.1449,0.0117,0.0232,0.5460,1.1649,-0.0000,0.1878,0.1699,0.0030,7.9757
1786330728.41,32.750,30.882,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8000,1.7963,3.3125,1.2025,1.1025,0.0037,0.8788,1.2025,1.4938,-1.3985,4.7191,0.1118,0.0752,0.1665,0.3658,1.5408,0.1102,0.1440,0.0126,0.0248,0.5471,1.1675,-0.0000,0.1867,0.1714,0.0030,7.9480
1786330729.41,32.390,31.179,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0025,0.8800,1.2038,1.4938,-1.6879,4.7191,0.1168,0.0756,0.1665,0.3642,1.5303,0.1110,0.1450,0.0126,0.0249,0.5484,1.1673,-0.0000,0.1881,0.1715,0.0030,7.6563
1786330730.43,32.289,31.054,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5012,1.5012,1.8013,1.7963,3.3163,1.2000,1.1000,0.0025,0.8775,1.2038,1.4938,-0.4574,4.7676,0.1094,0.0756,0.1669,0.5453,1.5253,0.1111,0.1441,0.0126,0.0232,0.5478,1.1643,-0.0000,0.1876,0.1730,0.0030,9.0994
1786330731.43,32.289,31.132,34.070,0.8025,0.8113,0.8000,0.8025,0.7988,0.8013,1.5025,1.4988,1.8000,1.7950,3.3138,1.2000,1.1013,0.0025,0.8788,1.2038,1.4938,-1.4926,4.7458,0.1108,0.0754,0.1669,0.3433,1.5288,0.1109,0.1440,0.0144,0.0232,0.5466,1.1651,-0.0000,0.1878,0.1715,0.0022,7.8443
1786330732.43,32.312,30.835,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.0368,4.7231,0.1164,0.0752,0.1669,0.3686,1.5265,0.1110,0.1433,0.0126,0.0232,0.5466,1.1662,-0.0000,0.1865,0.1714,0.0030,8.3036
1786330733.43,32.703,31.101,34.070,0.8050,0.8087,0.7988,0.8013,0.7988,0.8013,1.5012,1.4988,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2038,1.4925,-1.7871,4.7352,0.1106,0.0757,0.1665,0.3710,1.5298,0.1102,0.1432,0.0126,0.0249,0.5484,1.1651,-0.0000,0.1856,0.1715,0.0022,7.5655
1786330734.43,32.625,31.398,34.070,0.8037,0.8075,0.7975,0.8013,0.7988,0.8013,1.5038,1.5000,1.8000,1.7950,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,-1.2780,4.7198,0.1164,0.0753,0.1665,0.3658,1.5271,0.1118,0.1431,0.0117,0.0232,0.5472,1.1662,-0.0000,0.1878,0.1714,0.0037,8.0590
1786330735.43,32.437,30.875,34.070,0.8037,0.8100,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2025,1.4950,-1.5191,4.7223,0.1130,0.0752,0.1669,0.3628,1.5326,0.1095,0.1432,0.0126,0.0232,0.5460,1.1657,-0.0000,0.1854,0.1699,0.0022,7.8113
1786330736.43,32.382,31.132,34.070,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7975,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,-1.3744,4.7264,0.1096,0.0753,0.1669,0.3638,1.5310,0.1103,0.1432,0.0117,0.0232,0.5460,1.1657,-0.0000,0.1867,0.1729,0.0022,7.9604
1786330737.43,32.679,31.320,34.070,0.8025,0.8087,0.7975,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-1.6130,4.7150,0.1148,0.0748,0.1669,0.3596,1.5333,0.1103,0.1450,0.0126,0.0232,0.5442,1.1662,-0.0000,0.1867,0.1714,0.0030,7.7140
1786330738.43,32.304,30.882,34.070,0.8025,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.1987,1.1025,0.0037,0.8788,1.2038,1.4938,-2.0223,4.7231,0.1152,0.0756,0.1665,0.3734,1.5318,0.1110,0.1441,0.0126,0.0232,0.5472,1.1670,-0.0000,0.1878,0.1715,0.0030,7.3308
1786330739.43,32.132,30.796,34.070,0.8050,0.8087,0.7988,0.8025,0.7988,0.7988,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1000,0.0025,0.8800,1.2025,1.4938,-1.0385,4.7433,0.1082,0.0758,0.1669,0.3638,1.5265,0.1103,0.1441,0.0126,0.0232,0.5466,1.1643,-0.0000,0.1881,0.1714,0.0022,8.3090
1786330740.43,32.429,30.703,34.070,0.8050,0.8113,0.8000,0.8013,0.7988,0.8013,1.5038,1.4988,1.8000,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.6905,4.7296,0.1160,0.0753,0.1669,0.3650,1.5346,0.1102,0.1449,0.0117,0.0232,0.5466,1.1662,-0.0000,0.1876,0.1714,0.0037,7.6623
1786330741.43,32.625,30.984,34.070,0.8025,0.8087,0.7988,0.8013,0.7988,0.8025,1.5012,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8775,1.2012,1.4938,-1.9019,4.7231,0.1142,0.0757,0.1665,0.3571,1.5253,0.1118,0.1432,0.0117,0.0232,0.5478,1.1662,-0.0000,0.1876,0.1712,0.0030,7.4256
1786330742.43,32.718,30.710,34.070,0.8037,0.8100,0.7988,0.8013,0.7975,0.8013,1.5012,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.1092,4.7345,0.1122,0.0757,0.1667,0.3710,1.5343,0.1110,0.1449,0.0135,0.0232,0.5466,1.1662,-0.0000,0.1887,0.1699,0.0030,8.2521
1786330743.43,32.398,31.210,34.070,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1025,0.0050,0.8775,1.2038,1.4950,-1.3985,4.7352,0.1122,0.0757,0.1672,0.3706,1.5303,0.1110,0.1431,0.0126,0.0249,0.5502,1.1670,-0.0000,0.1876,0.1730,0.0030,7.9650
1786330744.43,32.289,31.023,34.070,0.8037,0.8087,0.7988,0.8000,0.7975,0.8000,1.5038,1.4988,1.8000,1.7963,3.3138,1.2000,1.1025,0.0037,0.8788,1.2025,1.4938,-1.9049,4.7271,0.1210,0.0760,0.1663,0.3652,1.5391,0.1109,0.1440,0.0117,0.0232,0.5454,1.1675,-0.0000,0.1889,0.1699,0.0037,7.4551
1786330745.43,32.039,31.156,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3138,1.2000,1.1000,0.0037,0.8775,1.2025,1.4938,-1.1333,4.7433,0.1128,0.0752,0.1669,0.3670,1.5310,0.1117,0.1441,0.0126,0.0232,0.5484,1.1638,-0.0000,0.1865,0.1714,0.0030,8.2275
1786330746.43,32.601,31.257,34.070,0.8037,0.8100,0.7988,0.8000,0.7988,0.8000,1.5025,1.4988,1.8013,1.7963,3.3138,1.2012,1.1025,0.0037,0.8775,1.2025,1.4950,-1.5432,4.7304,0.1150,0.0756,0.1669,0.3652,1.5250,0.1102,0.1450,0.0126,0.0232,0.5472,1.1670,-0.0000,0.1887,0.1714,0.0030,7.8031
1786330747.43,32.781,30.992,34.070,0.8050,0.8087,0.8000,0.8013,0.7988,0.8000,1.5025,1.4988,1.7988,1.7975,3.3138,1.2000,1.1000,0.0037,0.8788,1.2025,1.4950,-2.1252,4.7191,0.1088,0.0757,0.1665,0.3684,1.5303,0.1102,0.1430,0.0126,0.0249,0.5460,1.1643,-0.0000,0.1867,0.1699,0.0022,7.2034
1786330748.43,32.289,31.195,34.070,0.8037,0.8100,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7937,3.3138,1.2012,1.1000,0.0037,0.8788,1.2025,1.4938,-1.3503,4.7345,0.1156,0.0752,0.1665,0.3702,1.5265,0.1110,0.1441,0.0126,0.0249,0.5688,1.1638,-0.0000,0.1878,0.1714,0.0022,8.0247
1786330749.43,32.359,31.148,34.070,0.8037,0.8087,0.7988,0.8013,0.7975,0.8000,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1000,0.0037,0.8788,1.2012,1.4950,-2.5559,4.7271,0.1086,0.0753,0.1667,0.3540,1.5356,0.1110,0.1450,0.0126,0.0232,0.5472,1.1643,-0.0000,0.1867,0.1712,0.0022,6.7749
1786330750.43,32.507,30.757,34.070,0.8037,0.8075,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8000,1.7963,3.3150,1.2000,1.1025,0.0037,0.8788,1.2025,1.4925,-1.6397,4.7037,0.1164,0.0757,0.1665,0.3738,1.5288,0.1109,0.1440,0.0126,0.0232,0.5478,1.1670,-0.0000,0.1889,0.1699,0.0030,7.6925
1786330751.43,32.554,31.171,34.070,0.8037,0.8087,0.7988,0.8013,0.7975,0.8000,1.5038,1.4988,1.8013,1.7963,3.3138,1.1987,1.1013,0.0025,0.8775,1.2025,1.4938,-1.4950,4.7150,0.1126,0.0757,0.1671,0.3604,1.5383,0.1102,0.1441,0.0117,0.0232,0.5466,1.1657,-0.0000,0.1854,0.1699,0.0030,7.8338
1786330752.43,32.351,30.882,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7950,3.3138,1.1987,1.1025,0.0037,0.8775,1.2038,1.4950,-1.3985,4.7231,0.1150,0.0753,0.1669,0.3754,1.5303,0.1103,0.1433,0.0126,0.0232,0.5448,1.1664,0.0000,0.1865,0.1715,0.0022,7.9484
1786330753.43,32.320,30.914,34.070,0.8037,0.8087,0.8000,0.8000,0.7988,0.8025,1.5038,1.5012,1.8013,1.7963,3.3125,1.2012,1.1013,0.0037,0.8788,1.2038,1.4938,-1.9531,4.7352,0.1136,0.0752,0.1669,0.3659,1.5271,0.1103,0.1441,0.0126,0.0248,0.5478,1.1662,0.0000,0.1878,0.1715,0.0030,7.3991
1786330754.43,32.796,31.078,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.4988,1.8025,1.7975,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,-1.5673,4.7271,0.1134,0.0757,0.1669,0.3670,1.5310,0.1109,0.1442,0.0117,0.0249,0.5466,1.1657,-0.0000,0.1889,0.1714,0.0030,7.7811
1786330755.43,32.507,30.960,34.070,0.8037,0.8100,0.7988,0.8000,0.7988,0.8013,1.5025,1.5012,1.8000,1.7963,3.3138,1.2012,1.1013,0.0025,0.8788,1.2025,1.4950,-1.6879,4.7466,0.1114,0.0752,0.1669,0.3726,1.5280,0.1096,0.1440,0.0126,0.0232,0.5460,1.1657,-0.0000,0.1878,0.1714,0.0022,7.6753
1786330756.43,32.734,31.164,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0025,0.8788,1.2025,1.4938,-1.9290,4.7150,0.1122,0.0752,0.1665,0.3666,1.5363,0.1103,0.1450,0.0126,0.0232,0.5472,1.1668,-0.0000,0.1856,0.1714,0.0037,7.4086
1786330757.43,32.757,30.828,34.070,0.8037,0.8100,0.7988,0.8013,0.8000,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2012,1.1025,0.0037,0.8788,1.2025,1.4938,-1.4226,4.7466,0.1146,0.0753,0.1672,0.3658,1.5273,0.1109,0.1432,0.0126,0.0249,0.5460,1.1664,-0.0000,0.1878,0.1699,0.0030,7.9388
1786330758.43,32.562,30.921,34.070,0.8025,0.8087,0.8000,0.8000,0.7988,0.8025,1.5038,1.5000,1.8000,1.7950,3.3150,1.2000,1.1013,0.0050,0.8788,1.2025,1.4938,-1.5649,4.7271,0.1140,0.0752,0.1665,0.3659,1.5361,0.1095,0.1422,0.0117,0.0215,0.5466,1.1673,-0.0000,0.1878,0.1729,0.0030,7.7825
1786330759.43,32.296,30.937,34.070,0.8025,0.8100,0.7988,0.8013,0.7988,0.8013,1.5025,1.5012,1.8013,1.7963,3.3150,1.2000,1.1013,0.0025,0.8788,1.2038,1.4938,-1.2278,4.7466,0.1158,0.0753,0.1665,0.3614,1.5326,0.1111,0.1441,0.0135,0.0249,0.5502,1.1657,-0.0000,0.1878,0.1700,0.0037,8.1414
1786330760.43,32.695,31.218,34.070,0.8050,0.8087,0.8000,0.8013,0.8000,0.8013,1.5025,1.5000,1.8000,1.7950,3.3138,1.2012,1.1025,0.0037,0.8788,1.2025,1.4950,-1.8113,4.7352,0.1136,0.0757,0.1676,0.3754,1.5356,0.1103,0.1431,0.0117,0.0232,0.5478,1.1670,-0.0000,0.1867,0.1729,0.0022,7.5567
1786330761.43,32.585,30.851,34.070,0.8037,0.8087,0.8000,0.8013,0.7988,0.7988,1.5012,1.4988,1.8000,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,-1.7843,4.7312,0.1112,0.0757,0.1665,0.3638,1.5305,0.1109,0.1440,0.0126,0.0232,0.5460,1.1662,-0.0000,0.1889,0.1715,0.0030,7.5610
1786330762.43,32.726,31.437,34.070,0.8050,0.8087,0.7975,0.8013,0.8013,0.8013,1.5025,1.5000,1.8037,1.7963,3.3138,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,-2.4150,4.7393,0.1156,0.0753,0.1675,0.3662,1.5265,0.1088,0.1443,0.0117,0.0215,0.5460,1.1668,-0.0000,0.1865,0.1729,0.0030,6.9367
1786330763.43,32.382,31.132,34.070,0.8037,0.8087,0.8000,0.8013,0.8000,0.8013,1.5012,1.5000,1.8037,1.7963,3.3138,1.2000,1.1025,0.0025,0.8775,1.2025,1.4938,-1.9772,4.7433,0.1152,0.0757,0.1672,0.3650,1.5335,0.1095,0.1434,0.0117,0.0232,0.5484,1.1675,-0.0000,0.1887,0.1714,0.0030,7.3894
1786330764.43,32.343,30.945,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8000,1.7963,3.3150,1.1987,1.1013,0.0037,0.8788,1.2038,1.4938,-1.3985,4.7312,0.1130,0.0756,0.1665,0.3650,1.5265,0.1102,0.1440,0.0117,0.0249,0.5466,1.1657,-0.0000,0.1878,0.1715,0.0030,7.9447
1786330765.43,32.765,31.187,34.070,0.8050,0.8100,0.8000,0.8000,0.7988,0.8000,1.5012,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0025,0.8775,1.2038,1.4938,-1.6422,4.7345,0.1092,0.0752,0.1665,0.3696,1.5298,0.1088,0.1432,0.0117,0.0249,0.5472,1.1662,-0.0000,0.1865,0.1730,0.0037,7.7077
1786330766.43,32.679,30.968,34.070,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,-1.7843,4.7433,0.1138,0.0756,0.1665,0.3686,1.5358,0.1103,0.1450,0.0126,0.0232,0.5460,1.1673,-0.0000,0.1867,0.1714,0.0030,7.5847
1786330767.43,32.375,31.156,34.070,0.8025,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8037,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4925,-1.9741,4.7474,0.1148,0.0752,0.1669,0.3682,1.5310,0.1110,0.1443,0.0108,0.0232,0.5472,1.1662,-0.0000,0.1878,0.1714,0.0030,7.3942
1786330768.43,32.703,31.367,34.070,0.8025,0.8087,0.8000,0.8000,0.7975,0.8013,1.5025,1.5012,1.8000,1.7950,3.3138,1.2000,1.1013,0.0025,0.8775,1.2025,1.4938,-1.5408,4.7312,0.1132,0.0752,0.1667,0.3658,1.5401,0.1103,0.1440,0.0126,0.0232,0.5460,1.1657,0.0000,0.1865,0.1714,0.0030,7.8139
1786330769.43,32.875,31.179,34.070,0.8025,0.8100,0.8000,0.8000,0.7975,0.8025,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4938,-1.7334,4.7345,0.1144,0.0748,0.1663,0.3712,1.5280,0.1125,0.1441,0.0126,0.0249,0.5490,1.1662,-0.0000,0.1867,0.1715,0.0030,7.6262
1786330770.43,32.500,31.093,34.070,0.8025,0.8087,0.7988,0.8013,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0025,0.8788,1.2025,1.4950,-1.3482,4.7231,0.1126,0.0753,0.1669,0.3696,1.5408,0.1088,0.1450,0.0117,0.0232,0.5472,1.1662,-0.0000,0.1867,0.1714,0.0030,8.0033
1786330771.43,33.054,31.281,34.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.7988,1.7963,3.3138,1.2000,1.1025,0.0025,0.8788,1.2038,1.4938,-1.3262,4.7474,0.1114,0.0753,0.1669,0.3578,1.5303,0.1103,0.1439,0.0126,0.0232,0.5466,1.1670,-0.0000,0.1867,0.1700,0.0022,8.0254
1786330772.43,32.617,31.187,34.070,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5012,1.4988,1.8000,1.7950,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.3482,4.7191,0.1118,0.0756,0.1669,0.3706,1.5283,0.1102,0.1449,0.0117,0.0249,0.5502,1.1662,-0.0000,0.1887,0.1714,0.0030,7.9951
1786330773.43,32.671,31.062,34.070,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.1987,1.1013,0.0037,0.8775,1.2025,1.4938,-1.7120,4.7352,0.1164,0.0757,0.1669,0.3654,1.5318,0.1102,0.1432,0.0126,0.0249,0.5478,1.1657,-0.0000,0.1909,0.1714,0.0022,7.6482
1786330774.43,33.007,31.109,34.070,0.8037,0.8100,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,-1.1333,4.7385,0.1168,0.0748,0.1669,0.3642,1.5310,0.1103,0.1450,0.0126,0.0232,0.5478,1.1657,-0.0000,0.1878,0.1714,0.0030,8.2256
1786330775.43,32.929,30.945,34.070,0.8037,0.8087,0.8000,0.8013,0.7975,0.8025,1.5025,1.4988,1.8025,1.7975,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-1.9290,4.7271,0.1112,0.0757,0.1671,0.3748,1.5416,0.1102,0.1433,0.0135,0.0232,0.5484,1.1651,-0.0000,0.1878,0.1699,0.0022,7.4321
